response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
4.5747,0.0005,0.0001,0.0001,4.5740,0.0001,200,206.3879
2.2571,0.0006,0.0001,0.0001,2.2562,0.0002,200,208.7185
2.9621,0.0005,0.0001,0.0001,2.9613,0.0002,200,208.0157
3.4952,0.0006,0.0001,0.0001,3.4944,0.0001,200,207.5062
1.7780,0.0005,0.0001,0.0001,1.7773,0.0002,200,209.2430
1.3318,0.0006,0.0001,0.0001,1.3310,0.0001,200,209.6994
4.2687,0.0005,0.0001,0.0001,4.2680,0.0002,200,206.8065
1.3437,0.0005,0.0001,0.0001,1.3429,0.0001,200,209.7431
1.1670,0.0005,0.0001,0.0001,1.1662,0.0002,200,209.9786
2.8294,0.0005,0.0001,0.0001,2.8286,0.0002,200,208.3421
4.8021,0.0005,0.0001,0.0001,4.8014,0.0001,200,206.4148
2.5001,0.0005,0.0001,0.0001,2.4992,0.0003,200,208.7286
3.0572,0.0005,0.0001,0.0001,3.0564,0.0001,200,208.1743
3.3555,0.0005,0.0001,0.0001,3.3547,0.0001,200,207.9032
1.5504,0.0006,0.0001,0.0001,1.5495,0.0002,200,209.7249
1.2171,0.0006,0.0001,0.0001,1.2163,0.0002,200,210.0688
4.3898,0.0005,0.0001,0.0000,4.3891,0.0002,200,206.9380
1.4691,0.0005,0.0001,0.0001,1.4684,0.0001,200,209.8721
0.7631,0.0005,0.0001,0.0001,0.7623,0.0001,200,210.6367
2.9614,0.0005,0.0001,0.0001,2.9607,0.0002,200,208.4657
4.8554,0.0006,0.0001,0.0001,4.8546,0.0001,200,206.6166
2.5637,0.0004,0.0001,0.0001,2.5630,0.0002,200,208.9239
2.9536,0.0005,0.0001,0.0001,2.9529,0.0001,200,208.5351
3.5544,0.0004,0.0001,0.0001,3.5537,0.0001,200,207.9572
1.5190,0.0005,0.0001,0.0001,1.5182,0.0001,200,210.0105
1.4140,0.0005,0.0001,0.0001,1.4133,0.0001,200,210.1271
3.4939,0.0005,0.0001,0.0001,3.4932,0.0001,200,208.0882
1.6395,0.0005,0.0001,0.0001,1.6387,0.0001,200,209.9572
0.9425,0.0005,0.0001,0.0001,0.9417,0.0001,200,210.7119
2.9749,0.0005,0.0001,0.0001,2.9741,0.0001,200,208.7073
5.0539,0.0005,0.0001,0.0001,5.0532,0.0002,200,206.6757
3.1197,0.0005,0.0001,0.0001,3.1190,0.0001,200,208.6228
2.8210,0.0005,0.0001,0.0001,2.8202,0.0002,200,208.9235
3.7408,0.0005,0.0001,0.0001,3.7400,0.0001,200,208.0247
1.6352,0.0005,0.0001,0.0001,1.6345,0.0001,200,210.1520
1.5987,0.0006,0.0001,0.0001,1.5979,0.0001,200,210.1995
3.4073,0.0006,0.0001,0.0001,3.4064,0.0002,200,208.4292
1.5978,0.0005,0.0001,0.0001,1.5970,0.0002,200,210.2541
0.6924,0.0005,0.0001,0.0001,0.6916,0.0002,200,211.2169
2.7595,0.0005,0.0001,0.0001,2.7588,0.0001,200,209.1781
5.2999,0.0004,0.0001,0.0001,5.2992,0.0001,200,206.6844
3.0331,0.0006,0.0001,0.0001,3.0322,0.0001,200,208.9621
3.0154,0.0005,0.0001,0.0001,3.0146,0.0002,200,208.9843
3.8226,0.0005,0.0001,0.0001,3.8218,0.0001,200,208.1982
1.6375,0.0005,0.0001,0.0001,1.6368,0.0001,200,210.4061
1.8218,0.0005,0.0001,0.0001,1.8211,0.0001,200,210.2328
3.4212,0.0004,0.0000,0.0001,3.4204,0.0001,200,208.6691
1.7947,0.0005,0.0001,0.0001,1.7940,0.0001,200,210.3137
0.8882,0.0005,0.0001,0.0001,0.8874,0.0002,200,211.2753
2.7563,0.0005,0.0001,0.0001,2.7554,0.0002,200,209.4353
4.5381,0.0006,0.0001,0.0001,4.5374,0.0001,200,207.7021
3.1199,0.0005,0.0001,0.0001,3.1192,0.0001,200,209.1337
3.2119,0.0006,0.0001,0.0001,3.2111,0.0002,200,209.0417
3.4869,0.0006,0.0001,0.0001,3.4860,0.0001,200,208.7879
1.7773,0.0005,0.0001,0.0001,1.7765,0.0002,200,210.5216
1.7373,0.0006,0.0001,0.0001,1.7365,0.0002,200,210.5667
3.1680,0.0005,0.0001,0.0001,3.1673,0.0002,200,209.1785
1.7026,0.0005,0.0001,0.0001,1.7018,0.0001,200,210.6612
1.1318,0.0005,0.0001,0.0001,1.1311,0.0001,200,211.2859
2.8927,0.0005,0.0001,0.0001,2.8919,0.0002,200,209.5538
4.7936,0.0004,0.0001,0.0001,4.7929,0.0001,200,207.7030
3.4043,0.0005,0.0001,0.0001,3.4036,0.0001,200,209.1052
2.8139,0.0005,0.0001,0.0001,2.8131,0.0002,200,209.6957
3.5560,0.0005,0.0001,0.0001,3.5552,0.0001,200,208.9737
1.9774,0.0005,0.0001,0.0001,1.9766,0.0001,200,210.5776
1.8023,0.0005,0.0001,0.0001,1.8015,0.0001,200,210.7640
3.2400,0.0005,0.0001,0.0001,3.2393,0.0002,200,209.3611
1.1919,0.0005,0.0001,0.0001,1.1911,0.0001,200,211.4272
1.3319,0.0005,0.0001,0.0001,1.3312,0.0002,200,211.3412
2.2100,0.0006,0.0001,0.0001,2.2092,0.0001,200,210.4929
4.8085,0.0006,0.0001,0.0001,4.8077,0.0001,200,207.9437
3.2666,0.0005,0.0001,0.0001,3.2658,0.0002,200,209.4979
2.7658,0.0005,0.0001,0.0001,2.7650,0.0001,200,209.9992
3.2315,0.0005,0.0001,0.0001,3.2308,0.0001,200,209.5540
1.8342,0.0005,0.0001,0.0001,1.8334,0.0002,200,210.9755
1.9269,0.0005,0.0001,0.0001,1.9261,0.0001,200,210.8914
3.1721,0.0006,0.0001,0.0001,3.1712,0.0001,200,209.6838
1.1923,0.0005,0.0001,0.0001,1.1916,0.0001,200,211.6822
1.4560,0.0005,0.0001,0.0001,1.4553,0.0001,200,211.4720
1.9807,0.0006,0.0002,0.0001,1.9798,0.0002,200,210.9778
4.2269,0.0005,0.0001,0.0001,4.2261,0.0002,200,208.7799
3.4017,0.0005,0.0001,0.0001,3.4010,0.0002,200,209.6182
2.6382,0.0006,0.0001,0.0001,2.6374,0.0001,200,210.3819
3.2842,0.0006,0.0001,0.0001,3.2834,0.0001,200,209.7553
1.9779,0.0005,0.0001,0.0001,1.9771,0.0001,200,211.0867
2.0003,0.0005,0.0001,0.0001,1.9995,0.0001,200,211.0752
3.1736,0.0006,0.0001,0.0001,3.1728,0.0001,200,209.9379
1.2902,0.0005,0.0001,0.0001,1.2894,0.0002,200,211.8365
1.6522,0.0005,0.0001,0.0001,1.6514,0.0001,200,211.5295
1.6154,0.0005,0.0001,0.0001,1.6146,0.0002,200,211.5967
4.4095,0.0005,0.0001,0.0001,4.4087,0.0001,200,208.8513
3.0766,0.0005,0.0001,0.0001,3.0758,0.0001,200,210.1943
2.8180,0.0005,0.0001,0.0001,2.8173,0.0001,200,210.4554
3.4829,0.0005,0.0001,0.0001,3.4822,0.0001,200,209.8121
2.0892,0.0005,0.0001,0.0001,2.0884,0.0002,200,211.2287
1.8395,0.0004,0.0001,0.0001,1.8388,0.0001,200,211.4888
3.3064,0.0006,0.0001,0.0001,3.3056,0.0001,200,210.0584
1.3971,0.0005,0.0001,0.0001,1.3962,0.0001,200,211.9843
1.8956,0.0005,0.0001,0.0001,1.8948,0.0001,200,211.5411
1.6793,0.0005,0.0001,0.0001,1.6784,0.0002,200,211.7872
4.2947,0.0006,0.0001,0.0001,4.2939,0.0001,200,209.2211
2.7841,0.0005,0.0001,0.0001,2.7832,0.0002,200,210.7440
2.8171,0.0006,0.0001,0.0001,2.8163,0.0001,200,210.7120
3.6525,0.0005,0.0001,0.0001,3.6517,0.0001,200,209.8982
1.9921,0.0005,0.0001,0.0001,1.9913,0.0001,200,211.5821
2.0722,0.0005,0.0001,0.0001,2.0714,0.0001,200,211.5117
3.3530,0.0005,0.0001,0.0001,3.3523,0.0002,200,210.2675
1.4717,0.0006,0.0001,0.0001,1.4709,0.0002,200,212.1634
1.9507,0.0005,0.0001,0.0001,1.9499,0.0002,200,211.7445
1.8717,0.0005,0.0001,0.0001,1.8710,0.0001,200,211.8519
4.4751,0.0004,0.0001,0.0001,4.4744,0.0002,200,209.2965
3.0069,0.0005,0.0001,0.0001,3.0061,0.0002,200,210.7765
2.9528,0.0006,0.0001,0.0001,2.9520,0.0001,200,210.8316
3.5899,0.0005,0.0001,0.0001,3.5891,0.0002,200,210.2149
1.7398,0.0005,0.0001,0.0001,1.7390,0.0002,200,212.0903
1.3385,0.0006,0.0001,0.0001,1.3377,0.0001,200,212.4966
3.5527,0.0005,0.0001,0.0001,3.5519,0.0001,200,210.3219
1.5263,0.0006,0.0001,0.0001,1.5254,0.0001,200,212.3639
2.1841,0.0005,0.0001,0.0001,2.1833,0.0002,200,211.7656
2.0408,0.0006,0.0001,0.0001,2.0399,0.0002,200,211.9376
4.6403,0.0007,0.0001,0.0001,4.6394,0.0001,200,209.3890
3.2214,0.0005,0.0001,0.0001,3.2206,0.0002,200,210.8208
2.8708,0.0005,0.0001,0.0001,2.8701,0.0001,200,211.1715
3.3307,0.0005,0.0001,0.0001,3.3299,0.0001,200,210.7302
1.5372,0.0006,0.0001,0.0001,1.5365,0.0001,200,212.5550
1.8178,0.0005,0.0001,0.0001,1.8170,0.0001,200,212.2748
3.6729,0.0006,0.0001,0.0001,3.6720,0.0002,200,210.4556
1.1381,0.0005,0.0001,0.0001,1.1374,0.0002,200,213.0068
2.2035,0.0005,0.0001,0.0001,2.2027,0.0002,200,211.9997
1.9796,0.0005,0.0001,0.0001,1.9788,0.0001,200,212.2535
4.8502,0.0005,0.0001,0.0001,4.8494,0.0002,200,209.4333
3.2951,0.0005,0.0001,0.0001,3.2943,0.0001,200,211.0014
2.9689,0.0006,0.0001,0.0001,2.9681,0.0001,200,211.3278
3.3523,0.0005,0.0001,0.0001,3.3515,0.0002,200,210.9626
1.6406,0.0005,0.0001,0.0001,1.6398,0.0001,200,212.7029
1.8353,0.0005,0.0001,0.0001,1.8345,0.0002,200,212.5096
3.9143,0.0006,0.0001,0.0001,3.9135,0.0001,200,210.4728
1.2733,0.0005,0.0001,0.0001,1.2725,0.0001,200,213.1268
2.4086,0.0005,0.0001,0.0001,2.4079,0.0001,200,212.0546
2.0699,0.0005,0.0001,0.0001,2.0691,0.0001,200,212.4177
4.7341,0.0006,0.0001,0.0001,4.7333,0.0001,200,209.8052
3.0579,0.0005,0.0001,0.0001,3.0571,0.0001,200,211.4877
2.4531,0.0005,0.0001,0.0001,2.4523,0.0002,200,212.1083
3.5392,0.0005,0.0001,0.0001,3.5385,0.0001,200,211.0313
1.7257,0.0005,0.0001,0.0001,1.7250,0.0002,200,212.8745
1.6728,0.0005,0.0001,0.0001,1.6721,0.0001,200,212.9281
3.7200,0.0005,0.0001,0.0001,3.7193,0.0001,200,210.9170
0.3607,0.0005,0.0001,0.0001,0.3600,0.0001,200,214.2965
2.2696,0.0006,0.0001,0.0001,2.2687,0.0002,200,212.4465
1.9566,0.0005,0.0001,0.0001,1.9559,0.0001,200,212.7854
4.2884,0.0005,0.0001,0.0001,4.2876,0.0002,200,210.5078
3.0034,0.0005,0.0001,0.0001,3.0026,0.0002,200,211.7982
2.6104,0.0006,0.0001,0.0001,2.6096,0.0001,200,212.1916
3.4244,0.0005,0.0001,0.0001,3.4236,0.0002,200,211.3998
1.8351,0.0005,0.0001,0.0001,1.8343,0.0002,200,213.0202
1.8375,0.0005,0.0001,0.0001,1.8367,0.0001,200,213.0199
3.7457,0.0005,0.0001,0.0001,3.7450,0.0002,200,211.1456
0.6156,0.0005,0.0001,0.0001,0.6149,0.0001,200,214.2967
2.4626,0.0004,0.0001,0.0001,2.4619,0.0002,200,212.5095
2.0382,0.0005,0.0001,0.0001,2.0375,0.0001,200,212.9585
4.0311,0.0005,0.0001,0.0001,4.0304,0.0001,200,211.0210
3.1459,0.0005,0.0001,0.0001,3.1451,0.0001,200,211.9093
2.7582,0.0005,0.0001,0.0001,2.7575,0.0001,200,212.2988
3.3515,0.0006,0.0001,0.0001,3.3506,0.0001,200,211.7297
1.7820,0.0006,0.0001,0.0001,1.7812,0.0001,200,213.3283
2.0013,0.0005,0.0001,0.0001,2.0006,0.0001,200,213.1115
3.9158,0.0005,0.0001,0.0001,3.9150,0.0001,200,211.2315
0.6791,0.0005,0.0001,0.0001,0.6783,0.0001,200,214.4876
2.5542,0.0006,0.0001,0.0001,2.5533,0.0001,200,212.6731
1.6681,0.0005,0.0001,0.0001,1.6674,0.0002,200,213.5839
3.2875,0.0005,0.0001,0.0001,3.2867,0.0001,200,212.0207
3.6541,0.0006,0.0001,0.0001,3.6534,0.0001,200,211.6543
3.0087,0.0005,0.0001,0.0001,3.0079,0.0001,200,212.3041
3.5920,0.0005,0.0001,0.0001,3.5912,0.0001,200,211.7425
1.9298,0.0005,0.0001,0.0001,1.9291,0.0001,200,213.4366
1.5641,0.0005,0.0001,0.0001,1.5633,0.0001,200,213.8049
4.1429,0.0005,0.0001,0.0001,4.1421,0.0002,200,211.2587
0.4280,0.0006,0.0001,0.0001,0.4272,0.0001,200,214.9967
2.4192,0.0005,0.0001,0.0001,2.4184,0.0002,200,213.0646
1.8116,0.0006,0.0001,0.0001,1.8107,0.0001,200,213.6952
2.8101,0.0005,0.0001,0.0001,2.8094,0.0001,200,212.7521
3.5207,0.0005,0.0001,0.0001,3.5198,0.0002,200,212.0437
3.2203,0.0005,0.0001,0.0001,3.2196,0.0001,200,212.3465
3.0218,0.0005,0.0001,0.0001,3.0210,0.0002,200,212.5663
2.0971,0.0005,0.0001,0.0001,2.0963,0.0002,200,213.5280
1.4248,0.0005,0.0001,0.0001,1.4240,0.0001,200,214.2031
3.6616,0.0005,0.0001,0.0001,3.6609,0.0001,200,211.9952
2.6634,0.0005,0.0001,0.0001,2.6627,0.0002,200,213.0755
1.9819,0.0005,0.0001,0.0001,1.9811,0.0002,200,213.7834
0.2816,0.0006,0.0001,0.0001,0.2808,0.0001,200,215.4838
3.0514,0.0005,0.0001,0.0001,3.0506,0.0001,200,212.7650
3.5803,0.0005,0.0001,0.0001,3.5795,0.0001,200,212.2402
3.0602,0.0005,0.0001,0.0001,3.0594,0.0001,200,212.7644
3.2461,0.0005,0.0001,0.0001,3.2453,0.0001,200,212.6012
2.2570,0.0005,0.0001,0.0001,2.2562,0.0001,200,213.6205
1.2258,0.0005,0.0001,0.0001,1.2250,0.0002,200,214.6572
3.6591,0.0005,0.0001,0.0001,3.6583,0.0002,200,212.2535
2.4652,0.0004,0.0001,0.0001,2.4645,0.0001,200,213.5291
2.1831,0.0005,0.0001,0.0001,2.1824,0.0001,200,213.8351
3.2531,0.0005,0.0001,0.0001,3.2523,0.0002,200,212.8184
2.8125,0.0005,0.0001,0.0001,2.8117,0.0001,200,213.2607
3.2737,0.0005,0.0001,0.0001,3.2728,0.0001,200,212.8097
2.8903,0.0005,0.0001,0.0001,2.8895,0.0002,200,213.2121
0.2791,0.0005,0.0001,0.0001,0.2783,0.0001,200,215.8473
2.3579,0.0006,0.0001,0.0001,2.3571,0.0001,200,213.7717
1.3467,0.0005,0.0001,0.0001,1.3460,0.0002,200,214.7962
3.6371,0.0005,0.0001,0.0001,3.6363,0.0001,200,212.5297
2.6143,0.0005,0.0001,0.0001,2.6135,0.0002,200,213.6351
2.4454,0.0006,0.0001,0.0001,2.4446,0.0001,200,213.8301
3.1459,0.0005,0.0001,0.0001,3.1451,0.0001,200,213.1817
3.0598,0.0005,0.0001,0.0001,3.0590,0.0002,200,213.2709
2.4615,0.0005,0.0001,0.0001,2.4607,0.0002,200,213.8746
3.0431,0.0005,0.0001,0.0001,3.0423,0.0001,200,213.3178
2.6007,0.0005,0.0001,0.0001,2.6000,0.0001,200,213.7845
1.5945,0.0003,0.0000,0.0001,1.5939,0.0001,200,214.8020
3.8012,0.0005,0.0001,0.0001,3.8004,0.0001,200,212.6191
2.4739,0.0005,0.0001,0.0001,2.4731,0.0001,200,214.0293
2.4382,0.0006,0.0002,0.0001,2.4374,0.0001,200,214.0922
3.0332,0.0005,0.0001,0.0001,3.0324,0.0002,200,213.5507
3.2212,0.0004,0.0001,0.0001,3.2204,0.0001,200,213.3648
2.3040,0.0005,0.0001,0.0001,2.3033,0.0001,200,214.2835
3.2316,0.0006,0.0001,0.0001,3.2308,0.0001,200,213.3814
2.7508,0.0006,0.0001,0.0001,2.7499,0.0002,200,213.8902
1.0276,0.0005,0.0001,0.0001,1.0268,0.0001,200,215.6251
3.8193,0.0005,0.0001,0.0001,3.8185,0.0001,200,212.8559
0.2787,0.0005,0.0001,0.0001,0.2780,0.0002,200,216.4202
2.7157,0.0005,0.0001,0.0001,2.7149,0.0001,200,214.0423
2.4698,0.0005,0.0001,0.0001,2.4690,0.0002,200,214.3149
3.3779,0.0006,0.0001,0.0001,3.3770,0.0002,200,213.4665
3.2704,0.0006,0.0001,0.0001,3.2696,0.0001,200,213.5742
2.4576,0.0005,0.0001,0.0001,2.4568,0.0001,200,214.3871
3.1453,0.0005,0.0001,0.0001,3.1446,0.0001,200,213.7236
2.9473,0.0005,0.0001,0.0001,2.9465,0.0002,200,213.9496
1.2744,0.0005,0.0001,0.0001,1.2736,0.0001,200,215.6280
3.8909,0.0006,0.0001,0.0001,3.8901,0.0001,200,213.0395
0.2839,0.0006,0.0001,0.0001,0.2831,0.0002,200,216.6990
2.2697,0.0005,0.0001,0.0001,2.2689,0.0002,200,214.7421
2.5753,0.0006,0.0001,0.0001,2.5745,0.0001,200,214.4632
3.0009,0.0005,0.0001,0.0001,3.0002,0.0001,200,214.0925
2.5495,0.0006,0.0001,0.0001,2.5487,0.0001,200,214.5456
3.5892,0.0006,0.0001,0.0001,3.5884,0.0001,200,213.5159
3.1460,0.0006,0.0001,0.0001,3.1451,0.0001,200,213.9783
3.0064,0.0006,0.0001,0.0001,3.0056,0.0001,200,214.1450
1.4987,0.0006,0.0001,0.0001,1.4979,0.0002,200,215.6568
3.9123,0.0005,0.0001,0.0001,3.9116,0.0001,200,213.2734
2.4429,0.0005,0.0001,0.0001,2.4421,0.0001,200,214.8242
2.6559,0.0006,0.0001,0.0001,2.6551,0.0001,200,214.6370
0.2775,0.0005,0.0001,0.0001,0.2768,0.0001,200,217.0386
2.0151,0.0005,0.0001,0.0001,2.0144,0.0001,200,215.3346
2.6344,0.0006,0.0001,0.0001,2.6337,0.0001,200,214.7160
3.3116,0.0005,0.0001,0.0001,3.3108,0.0001,200,214.0421
3.3252,0.0006,0.0001,0.0001,3.3244,0.0001,200,214.0610
3.0615,0.0005,0.0001,0.0001,3.0607,0.0002,200,214.3449
1.3930,0.0005,0.0001,0.0001,1.3922,0.0001,200,216.0182
4.1448,0.0006,0.0001,0.0001,4.1440,0.0001,200,213.2950
2.6731,0.0005,0.0001,0.0001,2.6723,0.0001,200,214.8553
2.7466,0.0005,0.0001,0.0001,2.7459,0.0001,200,214.8016
0.4483,0.0006,0.0001,0.0001,0.4475,0.0001,200,217.1243
1.8368,0.0004,0.0001,0.0001,1.8361,0.0001,200,215.7654
2.5633,0.0006,0.0001,0.0001,2.5626,0.0001,200,215.0521
3.4872,0.0005,0.0001,0.0001,3.4864,0.0001,200,214.1285
3.2373,0.0006,0.0001,0.0001,3.2365,0.0001,200,214.4000
3.1244,0.0006,0.0001,0.0001,3.1235,0.0002,200,214.5393
1.2818,0.0005,0.0001,0.0001,1.2811,0.0002,200,216.3852
3.3532,0.0005,0.0001,0.0001,3.3524,0.0002,200,214.3435
2.7277,0.0006,0.0001,0.0001,2.7268,0.0001,200,215.0571
2.7206,0.0005,0.0001,0.0001,2.7198,0.0001,200,215.0812
1.5201,0.0005,0.0001,0.0001,1.5193,0.0002,200,216.3361
3.6376,0.0005,0.0001,0.0001,3.6368,0.0002,200,214.2331
1.7040,0.0005,0.0001,0.0001,1.7033,0.0001,200,216.1667
3.3304,0.0005,0.0001,0.0001,3.3296,0.0002,200,214.5615
3.3479,0.0006,0.0001,0.0001,3.3470,0.0002,200,214.5705
1.3092,0.0005,0.0001,0.0001,1.3083,0.0001,200,216.6130
3.0594,0.0006,0.0001,0.0001,3.0586,0.0001,200,214.8914
0.2790,0.0005,0.0001,0.0001,0.2782,0.0002,200,217.6967
2.8931,0.0005,0.0001,0.0001,2.8923,0.0002,200,215.1473
2.8351,0.0005,0.0001,0.0001,2.8343,0.0001,200,215.2273
1.3532,0.0006,0.0001,0.0001,1.3523,0.0002,200,216.7579
3.5171,0.0005,0.0001,0.0001,3.5163,0.0001,200,214.6002
1.7945,0.0006,0.0001,0.0001,1.7936,0.0001,200,216.3275
3.5536,0.0005,0.0001,0.0000,3.5529,0.0001,200,214.6009
3.0091,0.0005,0.0001,0.0001,3.0083,0.0002,200,215.1668
1.5352,0.0005,0.0001,0.0001,1.5344,0.0001,200,216.6410
3.1497,0.0005,0.0001,0.0001,3.1489,0.0001,200,215.0553
0.4459,0.0005,0.0001,0.0001,0.4452,0.0001,200,217.7847
2.9872,0.0005,0.0001,0.0001,2.9865,0.0002,200,215.3082
2.9105,0.0005,0.0001,0.0001,2.9097,0.0001,200,215.4016
1.5215,0.0005,0.0001,0.0001,1.5208,0.0002,200,216.8446
3.4646,0.0006,0.0001,0.0001,3.4638,0.0001,200,214.9123
1.7964,0.0005,0.0001,0.0001,1.7956,0.0002,200,216.5839
3.5451,0.0005,0.0001,0.0001,3.5444,0.0001,200,214.8574
1.7746,0.0005,0.0001,0.0001,1.7739,0.0001,200,216.6527
3.1207,0.0005,0.0001,0.0001,3.1201,0.0001,200,215.3085
3.3511,0.0006,0.0001,0.0001,3.3503,0.0002,200,215.1103
2.8116,0.0005,0.0001,0.0001,2.8108,0.0001,200,215.7389
3.0022,0.0005,0.0001,0.0001,3.0015,0.0001,200,215.5643
1.5260,0.0005,0.0001,0.0001,1.5253,0.0002,200,217.0951
3.6527,0.0006,0.0001,0.0001,3.6518,0.0001,200,214.9721
1.7660,0.0005,0.0001,0.0001,1.7653,0.0001,200,216.8689
0.2873,0.0006,0.0001,0.0001,0.2864,0.0001,200,218.3661
3.5502,0.0005,0.0001,0.0001,3.5494,0.0002,200,215.1128
1.1563,0.0006,0.0001,0.0001,1.1554,0.0002,200,217.5283
3.3720,0.0005,0.0001,0.0001,3.3714,0.0001,200,215.3128
3.3494,0.0005,0.0001,0.0001,3.3486,0.0002,200,215.3665
2.9840,0.0005,0.0001,0.0001,2.9833,0.0001,200,215.8205
3.0064,0.0005,0.0001,0.0001,3.0057,0.0001,200,215.8164
1.5812,0.0005,0.0001,0.0001,1.5804,0.0002,200,217.2930
3.6276,0.0005,0.0001,0.0001,3.6268,0.0002,200,215.2520
1.8006,0.0005,0.0001,0.0001,1.7998,0.0001,200,217.0934
3.5464,0.0006,0.0001,0.0001,3.5455,0.0001,200,215.3690
0.2824,0.0005,0.0001,0.0001,0.2817,0.0001,200,218.6349
3.3720,0.0006,0.0001,0.0001,3.3711,0.0001,200,215.5668
1.0702,0.0004,0.0001,0.0001,1.0695,0.0001,200,217.8707
2.7268,0.0006,0.0001,0.0001,2.7261,0.0001,200,216.2494
3.2355,0.0006,0.0001,0.0001,3.2346,0.0002,200,215.8247
3.2023,0.0005,0.0001,0.0001,3.2014,0.0002,200,215.8776
0.9749,0.0006,0.0001,0.0001,0.9741,0.0002,200,218.1545
3.5437,0.0007,0.0001,0.0001,3.5427,0.0001,200,215.5881
1.9625,0.0004,0.0001,0.0001,1.9618,0.0001,200,217.1857
3.7447,0.0005,0.0001,0.0001,3.7439,0.0002,200,215.4247
0.6306,0.0006,0.0001,0.0001,0.6298,0.0002,200,218.5666
3.6361,0.0005,0.0001,0.0001,3.6353,0.0002,200,215.5623
2.4426,0.0005,0.0001,0.0001,2.4418,0.0001,200,216.7847
3.2336,0.0005,0.0001,0.0001,3.2329,0.0002,200,216.0834
3.4522,0.0005,0.0001,0.0001,3.4514,0.0001,200,215.8830
1.2136,0.0005,0.0001,0.0001,1.2129,0.0001,200,218.1762
3.3957,0.0006,0.0001,0.0001,3.3949,0.0001,200,215.9943
2.0493,0.0006,0.0001,0.0001,2.0485,0.0001,200,217.3497
3.9189,0.0005,0.0001,0.0001,3.9181,0.0002,200,215.5068
0.7968,0.0006,0.0001,0.0001,0.7959,0.0001,200,218.6534
3.6867,0.0005,0.0001,0.0001,3.6860,0.0001,200,215.7653
1.9340,0.0005,0.0001,0.0001,1.9332,0.0001,200,217.5483
3.4694,0.0005,0.0001,0.0001,3.4686,0.0001,200,216.1024
3.6816,0.0005,0.0001,0.0001,3.6808,0.0001,200,215.9126
1.4113,0.0005,0.0001,0.0001,1.4106,0.0001,200,218.2307
3.5713,0.0005,0.0001,0.0001,3.5706,0.0001,200,216.0732
2.2408,0.0005,0.0001,0.0001,2.2400,0.0001,200,217.4112
3.1499,0.0005,0.0001,0.0001,3.1491,0.0001,200,216.5304
0.7290,0.0005,0.0001,0.0001,0.7282,0.0001,200,218.9763
3.5798,0.0005,0.0001,0.0001,3.5791,0.0001,200,216.1264
1.8676,0.0004,0.0001,0.0001,1.8669,0.0002,200,217.8708
3.4281,0.0005,0.0001,0.0001,3.4273,0.0002,200,216.3964
3.7723,0.0006,0.0001,0.0001,3.7715,0.0002,200,216.0714
1.2130,0.0004,0.0001,0.0001,1.2123,0.0001,200,218.6848
3.7560,0.0005,0.0001,0.0001,3.7553,0.0001,200,216.1429
2.2860,0.0005,0.0001,0.0001,2.2853,0.0001,200,217.6157
3.3463,0.0005,0.0001,0.0001,3.3455,0.0002,200,216.5875
0.5703,0.0004,0.0001,0.0001,0.5696,0.0001,200,219.3900
3.6849,0.0007,0.0002,0.0001,3.6840,0.0001,200,216.2755
1.8156,0.0005,0.0001,0.0001,1.8149,0.0001,200,218.1759
0.2794,0.0005,0.0001,0.0001,0.2786,0.0001,200,219.7384
3.5757,0.0005,0.0001,0.0001,3.5750,0.0001,200,216.5032
3.9699,0.0005,0.0001,0.0001,3.9691,0.0002,200,216.1296
1.3510,0.0006,0.0001,0.0001,1.3502,0.0002,200,218.8045
3.7949,0.0005,0.0001,0.0001,3.7941,0.0002,200,216.3609
2.1847,0.0005,0.0001,0.0001,2.1839,0.0001,200,217.9757
3.3438,0.0005,0.0001,0.0001,3.3430,0.0002,200,216.8443
3.6297,0.0005,0.0001,0.0001,3.6290,0.0001,200,216.5859
1.8654,0.0005,0.0001,0.0001,1.8646,0.0001,200,218.3804
0.2908,0.0004,0.0001,0.0001,0.2901,0.0001,200,219.9603
0.2799,0.0006,0.0001,0.0001,0.2791,0.0001,200,219.9915
3.3501,0.0005,0.0001,0.0001,3.3493,0.0001,200,216.9829
3.6779,0.0005,0.0001,0.0001,3.6771,0.0002,200,216.6752
4.0788,0.0006,0.0001,0.0001,4.0780,0.0002,200,216.3307
1.5355,0.0005,0.0001,0.0001,1.5348,0.0001,200,218.8742
2.3035,0.0005,0.0001,0.0001,2.3027,0.0001,200,218.1221
3.5511,0.0005,0.0001,0.0001,3.5504,0.0001,200,216.8970
3.3224,0.0005,0.0001,0.0001,3.3217,0.0001,200,217.1514
1.6232,0.0005,0.0001,0.0001,1.6224,0.0001,200,218.8796
0.3702,0.0005,0.0001,0.0001,0.3694,0.0001,200,220.1604
0.2907,0.0005,0.0001,0.0001,0.2900,0.0001,200,220.2512
3.3198,0.0005,0.0001,0.0001,3.3191,0.0002,200,217.2671
3.7066,0.0005,0.0001,0.0001,3.7058,0.0001,200,216.9024
3.8176,0.0005,0.0000,0.0001,3.8169,0.0002,200,216.8447
1.5325,0.0005,0.0001,0.0001,1.5317,0.0001,200,219.1318
2.2703,0.0005,0.0001,0.0001,2.2696,0.0002,200,218.4025
3.5922,0.0006,0.0001,0.0001,3.5913,0.0001,200,217.1051
